image,label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
3b6767860fba0a81d3667fc7a003c586.jpg,class_0,82.87846779336735,63.46176600844004,42.767598054846935,70.0645624276749,94.57914142219387,79.89793539700617,358.44295467888634,6.071762116180575,0.49538404805830416,0.3125715814264809,0.9658772163601594,0.09770412970666578
434f27c7c737a04739dd1abda18d3bae.jpg,class_0,71.81829958545919,52.649715242281076,68.7532884247449,77.73204273080692,80.8490911989796,72.66878187932278,254.5644358085642,4.867776016802099,0.5544739721789261,0.31775942522831924,0.963654561606835,0.1009819794175613
454a6f9b2fedae848ab7b69ae5e764d0.jpg,class_0,29.652064732142858,49.479875167565346,24.279795121173468,53.96531959504191,40.2897799744898,72.57657519725151,99.08830706724207,1.6547598173321736,0.8387883093389543,0.7202054052175542,0.9859990405507584,0.5186962632510506
475715ddeab6180b9d199534e2efc256.jpg,class_0,86.94509327168367,63.138345940295586,43.2001953125,66.61867300714971,103.95930325255102,84.48951895072398,398.3421844968808,7.042414139515883,0.45331532049061884,0.3026682909265527,0.965204554176593,0.0916114353298709
47d506c37d72070dfa66db4766f7bc12.jpg,class_0,41.708765146683675,58.42920402225889,27.019949776785715,61.15156459034361,45.84681919642857,70.59486340213725,198.73737546694724,3.1695439406504953,0.7647688606237155,0.642138157920753,0.9740014707652084,0.41234201115592284
50d48f4ff1e41ece554b4b00aaa06597.jpg,class_0,73.13058035714286,61.16989445530693,63.80408960459184,91.86924421015188,85.20340401785714,90.12985800378563,824.1061082474455,10.729750541533143,0.4824608061897899,0.325887729890222,0.9360868934640695,0.10622842034379366
5280bc25d7a6f3a7f40e91b0d5dbda89.jpg,class_0,67.4340521364796,58.160943492567455,58.62779017857143,88.37216214825229,89.69160554846938,91.80915290820387,765.3513919997151,10.190369201051505,0.49314118575282007,0.33427707073862545,0.9438538659101471,0.11175245100216788
53eda7902f227f0619b183d38f5ffb07.jpg,class_0,37.74834582270408,56.4391966578003,20.601662149234695,51.830724632129126,49.20155054209184,80.18621040200965,176.19520872245425,2.3952274193611554,0.8175289192703624,0.6790519957662037,0.9821762407828314,0.4611121135326901
5507aca6968a0189a29a4a53c257baf3.jpg,class_0,46.60375478316327,56.961555621399306,24.26987005739796,57.43173643968442,63.91996173469388,83.43537920639459,204.48407178065088,2.6936469732315276,0.780314401890658,0.5696915477562282,0.9821783316566454,0.3245496964091863
568457c200530313a2cc947520be8711.jpg,class_0,64.82635124362245,62.87030414641498,42.775031887755105,72.71034161041725,75.08480149872449,84.14055487884148,390.99189941742213,6.603214585335773,0.5636502914583918,0.44615536715688187,0.9643721951530967,0.19905600605523144
57cb27823cc47c2dd12548b41cdb0ca5.jpg,class_0,63.13773517219388,65.82219357433236,34.648417570153065,70.71045612352397,77.70121173469387,89.94710509898198,468.8547314087071,6.382958418260839,0.5908873688402365,0.4706053923846049,0.9653808100486432,0.22147339129039423
58714d296f6c618e8fec3966d4391c61.jpg,class_0,12.555066167091837,28.663483765621336,23.933035714285715,63.481557191642395,15.400948660714286,41.40985658023281,124.13405141263898,2.277500808907952,0.8660802381200697,0.8080402933808365,0.9546500514467048,0.6529337002405663
5be90a0182408c202bc90651e85173a0.jpg,class_0,60.40132732780612,66.87739682424045,30.648038903061224,62.86626803928528,55.10104432397959,66.19573425292893,157.16221678537647,3.826117503797633,0.6303453870636324,0.5135608319175404,0.9782536556327538,0.26374868684887187
5c88431e07fe9ada754a1f40937e511c.jpg,class_0,67.19806281887755,58.820954840857404,46.4875637755102,77.43513865382931,86.35333625637755,88.51521459001964,645.8566466313193,9.933400120707244,0.4935031382581388,0.3769152478501471,0.9477033429984476,0.1420736984529286
5d3d799b6f2feabbb3256701104209dd.jpg,class_0,54.895428093112244,62.32003015840578,43.88536352040816,79.28203450917346,59.96346859056123,76.82266605143802,425.77871986215945,7.109083163479262,0.6005236913240984,0.4834982962823645,0.9552725840823983,0.23377733806649412
5da683e956372920de805672f24f9f7c.jpg,class_0,50.86876195790816,69.91471988352208,30.150510204081634,69.10590497964714,39.034299266581634,59.77042868199496,251.43432552100876,4.694012071618118,0.6995288768509303,0.6072540464084724,0.9582277576804112,0.36875807145215056
5e6b8067599d5789158d60d46b7896a0.jpg,class_0,49.91464046556123,60.17978939213536,31.976622289540817,68.21227961621399,70.78360172193878,93.2307713625943,425.77759090286753,5.225051852447718,0.6754154621347288,0.5382180418829363,0.9704431796564824,0.28968522794960433
6c744f73b44ba3fc989f854daa480340.jpg,class_0,54.76990991709184,72.39708518056344,37.50747369260204,75.48113994364677,46.98335857780612,63.93392914257429,310.831615413248,4.800807164114563,0.6795214110174252,0.5443861961542371,0.9554284741848156,0.2963589438976725
6c8debd45f56e2f72e2c3230b32d1840.jpg,class_0,71.3231425382653,62.51904852689808,57.234355070153065,88.30040836666741,80.00480309311224,83.1134200833074,593.8254095883628,9.12724774668353,0.49094957294185493,0.3464348333229982,0.9471857674641473,0.12002989499694526
715ae082ca891254f45fbc429f1393d1.jpg,class_0,56.10096460459184,56.682147476085106,49.36053093112245,76.5774862982184,70.41703204719387,74.22660398889619,320.8967527193106,6.197723360290813,0.5539888527247333,0.40299937144814924,0.9639347790360522,0.16241523431159777
76e3de968d322c2385b903edb859a3a2.jpg,class_0,23.590023118622447,39.139285593495906,64.07405931122449,103.59933821881577,15.05598294005102,39.62316911367235,394.6989696596884,6.0220912980892285,0.7742433163693285,0.6470035953104781,0.8383252260197067,0.4186593748186667
7705919307ccddeca4b6bd409ad42912.jpg,class_0,64.52519132653062,65.40094071829849,46.26741868622449,81.53963116922405,73.9415058992347,86.39657706861767,460.15129652918927,7.40190151474093,0.5638685279158725,0.4495234434681753,0.9628631146121247,0.2020791348630506
77d02d42e1363aac040d9db30818dc4f.jpg,class_0,40.82300302933673,60.01720580818996,15.956732302295919,53.970330528580654,50.69331951530612,66.89049338942964,172.17433623539637,2.7076121378806026,0.7792977058827207,0.5750450975931806,0.979437440355722,0.33067794712677584
7a91c8708a464300ed090470028e5dc5.jpg,class_0,28.198142538265305,38.53662297510442,69.9315409757653,100.82083829751559,29.647739955357142,55.90574232533191,539.6558526906545,7.932179008889767,0.6917382842859551,0.5526522512761316,0.8898794491390436,0.30546147052224804
7c39b55cc6d52a492085643ef1ef5552.jpg,class_0,60.04573899872449,70.54431994703513,31.33916613520408,70.06700966393525,67.30006377551021,83.14677243823985,353.75139839344246,4.856225103075442,0.6813539308008307,0.50572130344655,0.9712614967212758,0.25575656630324983
7d701407f918ab165ef8c4103ebec7e0.jpg,class_0,84.3848652742347,57.458102052225,58.644112723214285,56.63141729713006,91.83703364158163,69.43999937295708,141.09670493559872,4.103924559411633,0.48414010054376677,0.3068777245082577,0.975225491570089,0.09417463318620906
805e31e3b58a9317bd965629c3de2305.jpg,class_0,28.264449139030614,40.45144295045653,71.50147480867346,104.77951293422346,21.788663903061224,47.244754466690864,447.16640167268145,6.978359655938491,0.7207794106185252,0.5704778824250012,0.869125650997719,0.32549303952562225
809ddd36a602db6006ce7eeba9586758.jpg,class_0,44.93941326530612,54.63256165707788,67.02198262117346,101.47906038258823,47.804567920918366,78.06805725746945,851.1850229013838,9.876395002790849,0.6542036107692201,0.49353910766765857,0.9120937235493132,0.24360730202874664
829581f78739afa697dfd1a47992cde6.jpg,class_0,49.53238600127551,69.92238393708692,25.984574298469386,64.84181842778796,39.784398915816325,61.31979468275521,208.97663709390912,4.061161911386496,0.7156948353560149,0.6150525686051935,0.967598635178722,0.37829085352814534
837e723a65a357d2efddbb12e5201506.jpg,class_0,29.760224011479593,49.06970981063648,28.001793686224488,57.124472111922856,42.06192203443877,75.66973380317951,119.58670717341715,1.6841810558621464,0.8622083147077201,0.7209843735927057,0.9830107955817605,0.5198187609167448
853237d24c3de5ed2ab173442329476f.jpg,class_0,29.920001594387756,34.765373519039954,60.99188855229592,84.58816347412373,57.46438536352041,76.92224188729529,465.39824689811184,7.596261489398573,0.6091506803557845,0.4912515213915998,0.9512567661792186,0.2413475848275774
87fdd68bbc0080425b2ab1713323ef33.jpg,class_0,38.954719387755105,59.5687827145408,25.806401466836736,66.67683503671698,49.70274633290816,85.43721674920428,421.8774660791803,5.186622431838911,0.742538424148929,0.6610077321185611,0.9660998229441717,0.43693201736436454
8990cbce895b290560e10bdb32235bab.jpg,class_0,62.829520089285715,61.2888672551461,51.66206951530612,81.16199978977397,70.83852838010205,79.95293898355015,485.47609628817315,7.577099091698649,0.5504872206910593,0.4174761146943783,0.9502703099252514,0.17429416933159828
8ae28e6e255b05dc34bb0b5f4c6eb46f.jpg,class_0,44.01678093112245,58.404996122211635,27.149832589285715,53.1564173230162,58.14369419642857,83.44422601072488,169.29443108105562,2.8903496322618514,0.7343590910142213,0.627762136138571,0.9822339917395917,0.3940859865335785
8bcd4d0a44be982b5a1de415e28396cb.jpg,class_0,29.495515784438776,40.64635795296782,71.05108019770408,104.19619369708322,23.3541334502551,47.31743505780576,443.7694084607266,7.2858946811648,0.6988504407376901,0.5511425050052658,0.8758297673377021,0.3038123622379878
8e5c6ef3e3aae314c1edd8d6415d0b34.jpg,class_0,51.49332350127551,59.53447262880282,51.557338169642854,89.82118283990877,65.50324856505102,93.56069913080377,869.3673349925687,9.208095908380026,0.639558073129136,0.4989026362651474,0.9388012551651905,0.2489204799029063
8edd79e64d369a328cfed0a4c7206ad8.jpg,class_0,72.66374362244898,65.9044654836011,46.90935905612245,77.76116347138445,82.23561065051021,85.71886062601321,482.37262231949705,6.9793061265813705,0.554329352495293,0.3915469759443519,0.9593115008379149,0.15331545340169495
8ee2d120aeba5952e989e126e8c04bfe.jpg,class_0,101.5008769132653,57.11437242774543,47.83209103954081,66.82318711641976,115.89680325255102,71.6561577503536,409.1793856126939,8.500849232167358,0.3274786340263972,0.16605882480407325,0.9513227958242724,0.027582686486201727
8f6824351ff3225b23ae54329c3ed9d7.jpg,class_0,26.336077008928573,49.082700843679554,24.990134725765305,61.27190559263805,31.538584183673468,66.75389707465496,139.12938420799424,2.2695638242839826,0.8303741439199139,0.7511255948625969,0.9768606729588594,0.5641912227353312
9010a06b5fdc773681133561a19c1885.jpg,class_0,24.914122289540817,33.304408906355846,55.5837252869898,82.06771556719583,53.78427933673469,79.08133510615492,388.9162711333626,6.246481614057446,0.6607937943569656,0.5736408848394616,0.9605281096398677,0.329086912078591
9335b36dd90a702a39a2d1dc212b678e.jpg,class_0,59.92432637117347,59.43342950557365,45.242944834183675,78.3699184556895,74.76393096301021,84.7802701789764,403.9646289292889,5.85379644196824,0.6297457290963024,0.43763395295603524,0.9650996977754249,0.19153098551732628
93c7874aa1e9ce376854ddc7b76c2296.jpg,class_0,28.735231983418366,39.48460448691308,64.79783163265306,99.53419145968321,27.194156568877553,52.614318511318146,440.3670499372612,7.192196751581449,0.6949832102462342,0.56361617692338,0.9001493715202847,0.31769850106500075
967bdace8b6705682b74f83cf5b67e68.jpg,class_0,71.62773038903062,63.38577509735615,56.48489317602041,86.27491096984858,81.8115234375,81.97113486997955,612.0519128734059,9.732985446440242,0.4807264023772986,0.3364865152560484,0.9453636172477924,0.11323209669165232
97213899b5573634089bde31809202b6.jpg,class_0,63.582051179846935,60.678440737598336,55.650111607142854,86.61690337113704,74.45378268494898,81.77544710269088,686.8654740200811,10.201415152831274,0.5158967837159999,0.3836672318567077,0.9356377164350411,0.14720858605883583
9989dcd153aaf0515d7371d35b8799ad.jpg,class_0,63.718470982142854,64.51851558782953,41.103874362244895,71.3487191217961,77.6636041135204,88.16950214430817,398.1842729662255,5.969583974324445,0.5991565169131561,0.47250369370669965,0.9668952571803037,0.22326027171427298
9b178f77a946ede7b26f1fc241b6aeea.jpg,class_0,37.235331632653065,55.029318630002734,27.61880181760204,60.959718578659455,49.861447704081634,81.15668267337577,173.48284231334776,2.7403063048314524,0.7767242806276726,0.6639862966887224,0.9817846540122024,0.44087848089776793
9e1216566f76e8a0f3f8155c5a0cf6c8.jpg,class_0,78.37507971938776,59.21624234090731,56.71532206632653,83.37535684334244,91.9237284757653,82.14638325953678,604.4592341919223,9.089497178994563,0.45277664048835525,0.28037556407043496,0.943665399973621,0.0786219037241964
a05c3e94be7106bf94c45d95e03f21cc.jpg,class_0,70.15142697704081,64.02849107514889,48.86617107780612,80.01207711608637,88.0112005739796,91.30840794163157,556.0321051658111,7.742374226936356,0.5340014881110806,0.38390391623419773,0.958973311028107,0.14738863844745345
a30602758876af9998ea0f033f1d8142.jpg,class_0,50.7350924744898,57.81460814709296,46.382692920918366,83.56484438856091,71.78912228954081,94.73808485207755,703.1109115617485,8.154466648777671,0.6286706460351397,0.4908997765738768,0.9526372575444548,0.24099166427990532
a67f08dc09911ae48b9450641520e279.jpg,class_0,30.833545918367346,48.7955307590415,51.64825813137755,94.41980824746582,33.72897401147959,70.44517376745236,642.9309290767663,7.7194522240612695,0.7412290132820787,0.6397134296402165,0.9213570914407728,0.40924912980147093
a6984f4ceeb5e8b622a1a0c65b37d76d.jpg,class_0,75.44074856505102,56.980473420229465,49.57112962372449,74.51055887895473,103.5810546875,88.50341056733859,472.92482327544207,6.842294813495986,0.5291722213061578,0.3021274390281437,0.9613664879203916,0.091285650343029
a97dd9d0634aec5f60ef4e8d43849ed0.jpg,class_0,58.340700733418366,64.87008497085786,44.43843670280612,84.39941845155356,65.34281329719387,84.53665450918771,487.96896639499596,6.385215852463289,0.6331786535268544,0.47762543872339835,0.960394203092827,0.22813357017093305
ad587e76553b7d3db002c6417350fdd2.jpg,class_0,75.1011041135204,66.50567213701196,42.795141103316325,78.50179890264344,85.95687181122449,87.13950390927023,547.7617393360098,7.931787269824898,0.5211796821234831,0.37140054363850944,0.957820223649393,0.13794382332654026
af2fd456ad85bac4eaade4546704a831.jpg,class_0,45.81449298469388,57.77523021311022,42.09775589923469,74.3015760328064,51.840700733418366,75.18743104514485,252.45385931398167,3.9262612665851924,0.7313690870633287,0.5645293909586304,0.9674130666265598,0.3187003741978001
b21886111c383a6142167fc4ed5e9032.jpg,class_0,83.04557955994898,74.49197181968049,24.195591517857142,56.01040569905683,59.33808992346939,55.66751890540614,128.13556181799987,3.8155367951361274,0.5501879156241323,0.3990525307973148,0.9769622039703643,0.159244854778901
b2b20e180f7989002fba50422df69129.jpg,class_0,28.099529655612244,49.32418573001775,41.639768016581634,85.27632996036287,25.091398278061224,57.2347428175001,288.7500039961186,4.137710146514224,0.8034119576410724,0.7004370452430578,0.9391146248019353,0.49062387591005235
b3305fe7236b9ea0dd8e1619062d4517.jpg,class_0,55.06985411352041,66.54110993401777,40.22616390306123,62.111289237287885,56.15951849489796,74.15781658383989,117.69567336010005,2.493680346735754,0.727963132677724,0.5791382169290921,0.9830256482381514,0.3354023113771055
b49d481c572d1bcf4df1d5d6e5aefa5c.jpg,class_0,19.67352917729592,33.791934419637116,36.921516262755105,76.86667359543384,26.817442602040817,55.265393756806986,287.4224903996849,4.381817833948382,0.7815645053529268,0.6915633406750652,0.9425148789171488,0.47827352016072006
b4b39361392284373134c112619e5410.jpg,class_0,65.44246253188776,59.38799365901179,57.13349011479592,86.40351843709938,84.90724649234694,84.0711936846675,673.2165806011834,10.725885705678381,0.45984745052244347,0.3309969356833459,0.9428118860943396,0.10957244796743434
b6454b693f2fc73a7510c85659403925.jpg,class_0,65.62693319515306,58.93689564489578,48.909099968112244,81.5709998313837,87.6470025510204,92.18486005701878,621.2981399478948,7.77981576275701,0.5830460305154636,0.38292515223186163,0.9544748574029495,0.1466399815702746
bed0f97551f5f6adbb62871060eccb68.jpg,class_0,48.70541693239796,59.964737520047315,39.10891661352041,64.05520269705131,55.370236766581634,76.30346944778172,171.92329446378392,2.724388378464349,0.7749058869029681,0.591840776791204,0.9755498816002799,0.35027557650769947
bf85128ca0a398b65fde436cc818f08c.jpg,class_0,41.31293845663265,52.86738525891173,47.109355070153065,77.32483276807143,47.98714524872449,71.44282038522788,239.25054577063685,4.483132212358408,0.6901170249727515,0.5700386870621333,0.9644677419350494,0.3249511157062562
cc91a7a91ed55757623b9aa3de88ffc2.jpg,class_0,15.81200175382653,33.081570373857815,35.62607621173469,81.2667222344747,16.272560586734695,46.28683001245126,281.9805944455842,4.102864502604237,0.8393391253991971,0.7640199344512911,0.919742231047763,0.5837386102020046
ccb7e18d133c44a471dd41636c435de9.jpg,class_0,47.70127152423469,53.984451993668465,46.98867984693877,72.63104436747594,73.18441087372449,93.81725294453841,370.44053788500497,4.8531024522988995,0.710581193502036,0.5205983595497325,0.9684441227028513,0.2710257583162683
d0c3b4df3c320d1f7314cbeac0e71144.jpg,class_0,91.79763233418367,64.86828220453442,39.70980149872449,70.67381928306708,116.34982860331633,93.15196676506393,516.9775897403468,8.958699804118487,0.40818195641355615,0.2855243971874013,0.9653149372011413,0.08152807233103462
d1256dfbb716d69833d46a82b9addd36.jpg,class_0,81.42681760204081,65.0296484326015,54.30693957270408,79.3131364739775,89.55584343112245,77.03236102174968,607.0937747032119,9.969001875504219,0.42815967546311307,0.27680368932523836,0.9378729534622808,0.07662721006016922
d31ca16275a6dce68c1c9151d5b6b8d4.jpg,class_0,72.09416852678571,62.3209623226443,37.634845344387756,60.778275699156595,83.81437340561224,80.58846183444275,253.57895388838233,5.171573354865527,0.5476909467332616,0.4042533453908438,0.9742456516529218,0.1634212482544224
da56ebfe483061999fb77a8935024f67.jpg,class_0,58.858039700255105,56.072227555013406,61.15170599489796,69.72006326202307,74.73768335459184,79.64532314561785,120.82651457100172,2.790882663796654,0.6533632959449465,0.46361365981699587,0.9822536559987631,0.2149390786538089
e2eab0cea74863ea17cfc9ee498b27f5.jpg,class_0,24.198062818877553,35.654512382903725,63.258569834183675,95.42841430494194,35.667849170918366,67.04937575658067,665.3100781202156,8.209699677212395,0.707403854614215,0.5871484515868289,0.9055502554912269,0.34477027772736996
e3765c5d7e2e0d36aaff1c42311306fe.jpg,class_0,54.36561304209184,64.64560376538735,35.0358737244898,58.40221320634922,55.54458306760204,71.07477422071845,134.72837975754436,2.4345265370218834,0.7339008346125366,0.5606101644333882,0.9804139829404045,0.31428499053723274
e40076c088cd78f73d3f19cf50d1c769.jpg,class_0,31.17416693239796,35.04283746349858,66.40864158163265,87.66161041362582,60.06425382653061,79.13597266273669,593.2914056688304,9.359121671369188,0.5765723837172555,0.4594688671070707,0.9406015578165642,0.21113431277520456
e61ff6196da649e2ad8ba8eeda11214f.jpg,class_0,75.71558115433673,61.03545535833298,53.354472257653065,82.97432294646131,91.8359375,87.77783689237134,441.7722096069315,6.154249527249162,0.5385105886084751,0.33860509595021976,0.964627149040399,0.11466673084290355
e8e22eb18a13a69246cc1b1a2f47cfad.jpg,class_0,62.298907844387756,67.31928031874469,26.04850924744898,58.278185776072,69.95695153061224,80.12214236534078,277.25022329733565,3.9718422561846634,0.6725471184781278,0.5056656570940681,0.9748263072501717,0.25569894020760087
ebab5e658c95a863c0846c85bc280e01.jpg,class_0,62.72381218112245,75.23316601578118,27.09149792729592,62.49175885287583,54.82083067602041,69.59107926231752,185.43178363701202,3.433116881858877,0.6797661101934465,0.5463418301501556,0.9780249328549969,0.29848973279987484
ec8aafe075961397aad90f2b88e6b0d0.jpg,class_0,46.85397401147959,56.9914349536421,45.20248724489796,73.5528494237608,55.06881776147959,77.35638584324649,207.2004619009335,3.7749148467048412,0.6963419503307424,0.5608988628918027,0.9721854134441077,0.3146121928505988
ef2c0e8f3b62d8e65416e80de62baccc.jpg,class_0,13.799705038265307,31.218510612895795,33.46875,79.31905305244433,11.87125318877551,36.46520454748227,211.95318772669597,3.1396717480935967,0.8653827918392804,0.7837640559762459,0.9003517324756923,0.6143020617885823
f09efc9767a6c8a796b2bce15628a4e4.jpg,class_0,40.75406568877551,56.68562909846774,34.167749521683675,65.90036540354834,59.489616549744895,94.9296839863606,236.94055968190992,2.897571314673975,0.8147897268496426,0.6457622135525892,0.9797026058739918,0.4170104918898272
